,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86
3952,2001-04-06 00:00:00,9.4095,18.1,3.31,104.04,382.997,103.29,132.35,28.867,22485.0027,123.68,11.37,22.03,5.382,4.58,5.01,4.713,4.126,4.333,4.758,6.43,7.2,6.162,6.976,6.165,5.87,5.723,5.906,5.881,4.758,3.927,4.31,3.058,3.26,4.75,7.859,6.573,5.919,2.777,6383.78,8.3,8.945,15.98,386.67,360563,180.32,2.957495,7.2,106.92,109.36,5.2788,4.33,4.105,3.905,4.78,134.284,104.65625,5.864,28.852,1.198,6.2382,6.3206,6.4187,6.5085,6.5307,6.4952,6.4407,6.3825,6.3264,6.2743,6.0799,6.1476,6.1956,5.464,2.8797,6.015,6.155,6.195,6.235,100.45,100.25,84,6.038,6.181,6.461,6.264,98.78
3953,2001-04-05 00:00:00,9.438,18.04,3.35,103.46,382.997,103.16,132.35,28.884,22485.0027,123.45,11.5,22.03,5.447,4.709,5.114,4.756,4.178,4.38,4.588,6.43,7.18,6.217,6.976,6.085,5.76,5.84,5.977,5.881,4.794,3.959,4.339,3.042,3.277,4.814,7.858,6.67,6.021,2.777,6524.25,8.3,8.945,15.98,386.67,361083,177.154,2.95647,7.24,106.63,108.98,5.2788,4.35,4.135,3.94,4.815,134.284,103.625,5.864,28.88,1.2065,6.336,6.4121,6.505,6.5966,6.6243,6.5905,6.5368,6.4789,6.423,6.3712,6.1909,6.2496,6.2949,5.464,2.8797,6.125,6.265,6.295,6.335,101.25,101.25,84,6.124,6.262,6.461,6.355,98.49
3954,2001-04-04 00:00:00,9.4155,17.7,3.23,103.8,382.997,103.18,132.35,28.918,22485.0027,123.68,11,22.03,5.396,4.661,5.056,4.753,4.158,4.365,4.637,6.43,7.18,6.212,6.976,5.97,5.69,5.789,5.936,5.881,4.753,3.924,4.285,3.022,3.243,4.811,7.605,6.67,6.021,2.777,6338.57,8.3,8.945,15.98,386.67,361083,173.285,2.955446,7.26,106.7,109.02,5.2788,4.295,4.095,3.895,4.77,134.284,103.9375,5.864,28.882,1.225,6.2883,6.3681,6.4663,6.5514,6.5654,6.5254,6.4685,6.4083,6.3507,6.2975,6.1465,6.206,6.2462,5.527,2.8797,6.105,6.245,6.295,6.335,102.25,100.75,84,6.077,6.222,6.461,6.292,98.66
3955,2001-04-03 00:00:00,9.4065,17.7,3.2,103.65,382.997,103.23,132.35,28.892,22485.0027,123.82,11.33,22.03,5.422,4.739,5.108,4.712,4.141,4.333,4.551,6.43,7.18,6.116,6.976,6.015,5.75,5.781,5.915,5.881,4.736,3.933,4.28,3.029,3.236,4.766,7.757,6.46,5.897,2.777,6265.7,8.3,8.945,15.98,386.67,361083,172.97,2.954422,7.25,106.84,109.35,5.2788,4.3,4.105,3.915,4.76,134.284,104.03125,5.864,28.887,1.265,6.2906,6.3605,6.452,6.5416,6.5655,6.5304,6.4766,6.4183,6.3621,6.31,6.1525,6.2085,6.2456,5.476,2.8797,6.095,6.215,6.275,6.325,100.97,101.25,84,6.073,6.213,6.461,6.299,98.59
3956,2001-04-02 00:00:00,9.415,17.7,3.25,103.24,382.997,103.16,132.35,28.868,22485.0027,123.52,11.52,22.03,5.502,4.819,5.199,4.719,4.148,4.334,4.509,6.43,7.19,6.082,6.976,5.965,5.71,5.805,5.926,5.881,4.714,3.938,4.262,3.039,3.252,4.794,7.812,5.837,5.862,2.777,6398.54,8.3,8.945,15.98,386.67,361083,174.393,2.953797,7.205,106.74,109.12,5.2788,4.28,4.105,3.91,4.73,134.284,103.875,5.864,28.868,1.096,6.3196,6.3836,6.4647,6.5448,6.5668,6.5306,6.4754,6.4165,6.3599,6.3075,6.1929,6.2448,6.2802,5.466,2.8797,6.135,6.275,6.295,6.325,99.93,100.75,84,6.104,6.229,6.461,6.31,98.39
3957,2001-03-30 00:00:00,9.4615,17.7,3.4,103.8,382.997,103.29,132.35,28.754,22485.0027,123.27,11.23,22.03,5.408,4.705,5.084,4.705,4.139,4.334,4.541,6.43,7.19,6.064,6.976,6.017,5.75,5.745,5.88,5.881,4.739,3.976,4.297,3.059,3.281,4.784,7.557,6.337,5.847,2.777,6493.22,8.3,8.945,15.98,386.67,361083,176.11,2.951922,7.2,106.96,109.56,5.2788,4.32,4.165,3.965,4.77,134.284,104.1875,5.864,28.76,1.0425,6.2599,6.3294,6.4177,6.5033,6.5257,6.4902,6.4357,6.3774,6.3211,6.269,6.1316,6.1874,6.2198,5.444,2.8797,6.085,6.205,6.255,6.265,101.13,101.75,84,6.06,6.193,6.461,6.274,98.67
3958,2001-03-29 00:00:00,9.535,17.7,3.35,103.73,382.997,103.21,132.35,28.775,22485.0027,123.38,10.6,22.03,5.436,4.679,5.09,4.702,4.141,4.338,4.611,6.43,7.16,6.035,6.976,6.005,5.77,5.821,5.93,5.881,4.724,3.976,4.276,3.052,3.276,4.756,7.257,6.136,5.732,2.777,6617.35,8.3,8.945,15.97,386.67,364819,172.751,2.951297,7.14,106.8,109.38,5.2788,4.29,4.155,3.965,4.75,134.284,103.90625,5.864,28.792,1.014,6.3559,6.4211,6.5037,6.5748,6.5823,6.5385,6.4789,6.4171,6.3582,6.3039,6.2368,6.2858,6.3223,5.444,2.8797,6.135,6.265,6.305,6.335,102.84,103.25,84,6.15,6.275,6.461,6.33,98.63
3959,2001-03-28 00:00:00,9.5385,17.7,3.3,103.85,382.997,103.24,132.35,28.781,22485.0027,123.68,10.6,22.03,5.396,4.629,5.038,4.666,4.143,4.315,4.745,6.43,7.16,6.022,6.976,6.115,5.84,5.777,5.894,5.881,4.7,3.958,4.257,3.048,3.239,4.692,7.093,5.94,5.798,2.777,6607.09,8.3,8.945,15.97,386.67,364819,169.128,2.950672,7.115,106.93,109.67,5.2788,4.27,4.145,3.935,4.725,134.284,104,5.864,28.781,1.003,6.3233,6.3868,6.4637,6.5388,6.5591,6.522,6.4652,6.406,6.3491,6.2964,6.2109,6.257,6.2934,5.496,2.8797,6.105,6.225,6.245,6.275,101.97,102.5,84,6.117,6.234,6.461,6.311,98.69
3960,2001-03-27 00:00:00,9.53,17.4,3.28,103.39,382.997,103.15,132.35,28.776,22485.0027,124.06,10.57,22.03,5.435,4.68,5.086,4.661,4.124,4.29,4.595,6.43,7.14,5.992,6.976,5.995,5.7,5.911,5.819,5.881,4.681,3.94,4.232,3.001,3.201,4.686,6.954,5.841,5.615,2.777,6690.28,8.3,8.945,15.97,386.67,364819,168.509,2.950048,7.07,106.8,109.55,5.2788,4.235,4.115,3.895,4.685,134.284,104.125,5.864,28.776,0.997,6.3204,6.3827,6.4558,6.5112,6.5081,6.4593,6.3958,6.332,6.2717,6.2163,6.2084,6.2987,6.2896,5.464,2.8797,6.075,6.185,6.205,6.235,100,101.75,84,6.123,6.233,6.461,6.268,98.46
3961,2001-03-26 00:00:00,9.5235,17.4,3.25,104.57,382.997,103.32,132.35,28.768,22485.0027,123.61,10.54,22.03,5.31,4.539,4.953,4.639,4.094,4.274,4.867,6.43,7.14,5.989,6.976,6.025,5.7,5.785,5.725,5.881,4.681,3.927,4.238,2.971,3.244,4.631,6.938,5.843,5.62,2.777,6734.71,8.3,8.945,15.97,386.67,364819,170.668,2.949423,7.06,107.12,109.91,5.2788,4.235,4.125,3.875,4.7,134.284,105.40625,5.864,28.767,0.984,6.1791,6.2448,6.3253,6.394,6.4013,6.3592,6.3012,6.2405,6.1825,6.1289,6.0629,6.1092,6.1437,5.459,2.8797,6.015,6.135,6.155,6.175,100.4,100,84,5.997,6.117,6.461,6.169,99.05
3962,2001-03-23 00:00:00,9.6405,17.4,3.2,105.11,382.997,103.36,132.35,28.785,22485.0027,123.67,10.21,22.03,5.248,4.524,4.911,4.621,4.095,4.274,4.815,6.43,7.15,5.982,6.976,5.987,5.64,5.735,5.665,5.881,4.671,3.905,4.22,2.991,3.236,4.59,7.132,5.894,5.765,2.777,6576.76,8.3,8.945,15.97,386.67,364819,174.221,2.94755,7.07,107.22,110.19,5.2788,4.235,4.105,3.875,4.7,134.284,106.125,5.864,28.772,0.9869,6.1193,6.182,6.2602,6.3252,6.3293,6.2861,6.2277,6.1669,6.1089,6.0551,6.0071,6.0559,6.0878,5.314,2.8797,5.915,6.035,6.065,6.085,99.63,99,84,5.936,6.054,6.461,6.1,99.32
3963,2001-03-22 00:00:00,9.565,17.4,3.06,105.79,382.997,103.43,132.35,28.777,22485.0027,123.86,10.69,22.03,5.181,4.458,4.84,4.603,4.078,4.247,4.623,6.43,7.16,5.972,6.976,5.945,5.59,5.712,5.627,5.881,4.646,3.884,4.187,2.989,3.213,4.539,7.086,5.958,5.84,2.777,6508.06,8.3,8.945,15.97,386.67,363332,174.901,2.946927,7.12,107.39,110.33,5.2788,4.2,4.085,3.86,4.675,134.284,106.875,5.864,28.774,0.982,6.0481,6.1168,6.1982,6.2676,6.2767,6.2367,6.1806,6.1214,6.0644,6.0115,5.9349,5.9807,6.0154,5.314,2.8797,5.845,5.955,5.995,6.015,98.82,98,84,5.873,5.993,6.461,6.048,99.66
3964,2001-03-21 00:00:00,9.5275,17.4,3.13,105.74,382.997,103.23,132.35,28.73,22485.0027,122.95,11,22.03,5.193,4.473,4.858,4.659,4.166,4.343,4.775,6.43,7.17,6.018,6.976,5.875,5.53,5.717,5.644,5.881,4.693,3.957,4.257,3.074,3.333,4.604,6.97,5.846,5.585,2.777,6699.16,8.3,8.945,15.97,386.67,363332,174.659,2.946303,7.17,106.91,109.83,5.2788,4.27,4.135,3.93,4.72,134.284,106.78125,5.864,28.742,0.9825,6.0439,6.1121,6.1924,6.2606,6.2699,6.2301,6.1742,6.115,6.058,6.0051,5.9344,5.9816,6.0144,5.271,2.8797,5.865,5.985,6.015,6.045,97.28,97.5,84,5.877,5.994,6.461,6.048,99.47
3965,2001-03-20 00:00:00,9.5133,17.4,3.13,105.69,382.997,103.03,132.35,28.649,22485.0027,122.55,11,22.03,5.163,4.476,4.835,4.699,4.264,4.407,4.86,6.43,7.17,6.049,6.976,5.905,5.57,5.705,5.628,5.881,4.746,4.015,4.327,3.096,3.364,4.595,6.941,5.766,5.662,2.777,6699.16,8.3,8.945,15.97,386.67,363332,174.659,2.945679,7.24,106.59,109.53,5.2788,4.345,4.235,3.995,4.775,134.284,106.65625,5.864,28.646,0.9888,6.0586,6.1243,6.2072,6.2765,6.2816,6.2396,6.1826,6.1224,6.0648,6.0114,5.9516,5.9921,6.0289,5.283,2.8797,5.935,6.035,6.045,6.065,100.55,100,84,5.889,6.012,6.461,6.059,99.45
3966,2001-03-19 00:00:00,9.543,17.4,3.08,105.56,382.997,103.1,132.35,28.663,22485.0027,122.71,10.93,22.03,5.205,4.561,4.903,4.688,4.239,4.385,4.698,6.43,7.2,6.053,6.976,5.845,5.52,5.728,5.646,5.881,4.748,4,4.32,3.091,3.345,4.556,6.822,5.736,5.487,2.777,6722.28,8.3,8.945,15.97,386.67,363332,176.502,2.945056,7.26,106.74,109.68,5.2788,4.345,4.215,3.985,4.765,134.284,106.34375,5.864,28.644,0.997,6.1067,6.1711,6.2482,6.31,6.3118,6.2675,6.2085,6.1473,6.0889,6.0349,6.0038,6.0451,6.0795,5.26,2.8797,5.945,6.055,6.075,6.095,101.65,101,84,5.949,6.061,6.461,6.1,99.39
3967,2001-03-16 00:00:00,9.6305,16.9,3.03,105.77,382.997,103.15,132.35,28.686,22485.0027,123,10.6,22.03,5.186,4.534,4.879,4.665,4.277,4.353,4.664,6.43,7.19,6.059,6.976,5.897,5.55,5.707,5.642,5.881,4.722,3.985,4.295,3.075,3.313,4.562,6.773,5.71,5.462,2.777,6695.03,8.3,8.945,15.97,386.67,363332,178.453,2.944177,7.245,106.89,109.83,5.2788,4.315,4.205,3.965,4.75,134.284,106.84375,5.864,28.676,1.007,6.0641,6.137,6.222,6.2912,6.2973,6.2556,6.1982,6.1382,6.0806,6.0273,5.9601,6.0026,6.0371,5.271,2.8797,5.935,6.045,6.075,6.105,102.07,101,84,5.916,6.036,6.461,6.083,99.5
3968,2001-03-15 00:00:00,9.595,16.9,3.04,105.5,382.997,103.07,132.35,28.679,22485.0027,122.6,10.56,22.03,5.202,4.533,4.882,4.697,4.334,4.399,4.858,6.43,7.21,6.104,6.976,5.925,5.56,5.72,5.642,5.881,4.774,4.037,4.354,3.101,3.355,4.632,6.79,5.646,5.431,2.777,6835.62,8.3,8.945,15.97,386.67,364155,176.819,2.944049,7.275,106.74,109.64,5.2788,4.34,4.265,4.015,4.78,134.284,106.4375,5.864,28.673,1.035,6.1068,6.1684,6.2455,6.3097,6.3135,6.2703,6.212,6.1513,6.0932,6.0394,6.0066,6.0527,6.0793,5.271,2.8797,5.995,6.105,6.125,6.135,102.85,101.75,84,5.935,6.05,6.461,6.094,99.37
3969,2001-03-14 00:00:00,9.576,18.7,3.04,105.4,382.997,103.04,132.35,28.685,22485.0027,122.75,10.7,22.03,5.231,4.616,4.939,4.697,4.357,4.433,4.857,6.43,7.2,6.099,6.976,5.925,5.61,5.71,5.62,5.881,4.751,4.016,4.317,3.093,3.342,4.677,6.907,5.76,5.489,2.777,6914.57,8.3,8.945,15.97,386.67,364155,174.191,2.943921,7.305,106.66,109.56,5.2788,4.315,4.235,3.995,4.745,134.284,106.34375,5.864,28.68,1.005,6.1622,6.2183,6.2878,6.3374,6.3277,6.2771,6.2144,6.1505,6.09,6.0344,6.0665,6.109,6.1359,5.268,2.8797,6.015,6.115,6.125,6.135,105.55,104,84,5.986,6.091,6.461,6.111,99.32
3970,2001-03-13 00:00:00,9.5835,18.7,3.15,105.05,382.997,102.86,132.35,28.683,22485.0027,122.4,10.9,22.03,5.288,4.717,5.015,4.735,4.419,4.49,4.722,6.43,7.22,6.098,6.976,5.905,5.67,5.756,5.675,5.881,4.764,4.052,4.354,3.098,3.378,4.765,7.078,6.013,5.628,2.777,7173.93,8.3,8.945,15.97,386.67,364155,172.507,2.943794,7.29,106.23,109.18,5.2788,4.355,4.255,4.03,4.77,134.284,105.65625,5.864,28.674,0.96,6.2416,6.2937,6.3582,6.4061,6.3987,6.3486,6.2859,6.2218,6.1612,6.1055,6.153,6.188,6.2165,5.268,2.8797,6.055,6.155,6.165,6.175,104.57,104.5,84,6.073,6.17,6.461,6.192,99.15
3971,2001-03-12 00:00:00,9.65,18.7,3.13,105.12,382.997,102.87,132.35,28.682,22485.0027,122.58,10.82,22.03,5.245,4.678,4.976,4.708,4.402,4.474,4.791,6.43,7.24,6.051,6.976,5.955,5.71,5.728,5.651,5.881,4.726,4.053,4.34,3.103,3.369,4.758,7.073,6.025,5.644,2.777,7199.35,8.3,8.945,16.1,386.67,364155,173.05,2.943666,7.33,106.25,109.31,5.2788,4.34,4.255,4.04,4.73,134.284,105.875,5.864,28.68,0.9425,6.2151,6.2679,6.3329,6.3786,6.3676,6.3158,6.2519,6.1872,6.1262,6.0703,6.1315,6.1605,6.1896,5.322,2.8797,6.055,6.145,6.145,6.155,106.05,102.5,84,6.053,6.15,6.461,6.165,99.18
3972,2001-03-09 00:00:00,9.6435,18.7,3.2,105,382.997,102.86,132.35,28.673,22485.0027,122.44,11.21,22.03,5.281,4.735,5.026,4.717,4.4,4.48,4.761,6.43,7.24,6.055,6.976,5.932,5.68,5.757,5.678,5.881,4.739,4.089,4.365,3.093,3.375,4.765,6.959,5.978,5.618,2.777,7416.27,8.3,8.945,16.1,386.67,364155,174.714,2.943283,7.32,106.17,109.15,5.2788,4.36,4.295,4.08,4.745,134.284,105.71875,5.864,28.67,0.9125,6.1912,6.2427,6.3084,6.3515,6.335,6.2805,6.2151,6.1496,6.0879,6.0312,6.1019,6.1368,6.1672,5.322,2.8797,6.035,6.135,6.135,6.145,101.28,100.75,84,6.04,6.137,6.461,6.141,99.12
3973,2001-03-08 00:00:00,9.641,18.7,3.17,105.2,382.997,102.66,132.35,28.673,22485.0027,122.98,11.23,22.03,5.275,4.718,5.003,4.709,4.383,4.458,4.75,6.43,7.21,6.008,6.976,5.955,5.7,5.741,5.659,5.881,4.759,4.092,4.393,3.094,3.371,4.756,7.167,6.13,5.739,2.777,7459.52,8.3,8.945,16.1,386.67,360954,173.059,2.943156,7.23,106.61,109.33,5.2788,4.395,4.295,4.08,4.77,134.284,105.9375,5.864,28.681,0.855,6.1311,6.1886,6.257,6.3066,6.2992,6.2501,6.1882,6.125,6.065,6.0097,6.0406,6.0739,6.1044,5.322,2.8797,5.985,6.085,6.095,6.105,99.59,98.25,84,5.988,6.086,6.461,6.106,99.22
3974,2001-03-07 00:00:00,9.652,18.7,3.17,105.05,382.997,102.63,132.35,28.673,22485.0027,122.64,11.25,22.03,5.279,4.732,5.015,4.751,4.409,4.478,4.697,6.43,7.21,6.007,6.976,5.985,5.74,5.736,5.665,5.881,4.803,4.139,4.448,3.106,3.414,4.771,7.037,6.047,5.708,2.777,7562.27,8.3,8.945,16.1,386.67,360954,171.847,2.943028,7.175,106.81,109.19,5.2788,4.445,4.355,4.13,4.81,134.284,105.75,5.864,28.64,0.9075,6.1284,6.1903,6.2614,6.3122,6.3053,6.2564,6.1947,6.1315,6.0716,6.0164,6.0357,6.0743,6.1019,5.301,2.8797,6.025,6.135,6.145,6.155,98.7,98.5,84,5.989,6.089,6.461,6.11,99.3
3975,2001-03-06 00:00:00,9.667,18.5,3.08,104.62,382.997,102.64,132.35,28.66,22485.0027,122.41,11.28,22.03,5.328,4.773,5.061,4.751,4.427,4.491,4.672,6.43,7.23,6.002,6.976,6.025,5.79,5.808,5.731,5.881,4.82,4.152,4.468,3.107,3.434,4.757,6.72,5.91,5.608,2.777,7540.69,8.3,8.945,16.1,386.67,360954,173.925,2.9429,7.15,106.37,109.27,5.2788,4.465,4.365,4.14,4.83,134.284,104.9375,5.864,28.668,0.855,6.201,6.2587,6.3278,6.3797,6.3746,6.326,6.2644,6.201,6.141,6.0857,6.1132,6.1495,6.175,5.311,2.8797,6.035,6.135,6.145,6.155,97.55,98,84,6.049,6.149,6.461,6.174,99.1
3976,2001-03-05 00:00:00,9.6323,18.5,3.03,104.67,382.997,102.62,132.35,28.676,22485.0027,122.35,11.12,22.03,5.347,4.866,5.121,4.758,4.429,4.513,4.856,6.43,7.23,5.982,6.976,5.985,5.77,5.792,5.718,5.881,4.828,4.151,4.472,3.103,3.432,4.761,6.531,5.742,5.511,2.777,7344.18,8.3,8.945,16.1,386.67,360954,177.037,2.942773,6.9486,106.2,109.22,5.2788,4.475,4.375,4.14,4.835,134.284,105.125,5.864,28.675,0.865,6.1866,6.2472,6.318,6.3715,6.3681,6.3205,6.2592,6.1962,6.1365,6.0815,6.1041,6.1334,6.1599,5.381,2.8797,6.065,6.165,6.175,6.185,97.06,97,84,6.046,6.146,6.461,6.173,99.13
3977,2001-03-02 00:00:00,9.6515,18.7,3.05,104.45,382.997,102.67,132.35,28.687,22485.0027,122.59,11.35,22.03,5.339,4.854,5.116,4.735,4.397,4.493,4.596,6.43,7.2,5.962,6.976,5.994,5.8,5.802,5.72,5.881,4.809,4.131,4.45,3.094,3.421,4.739,6.507,5.723,5.476,2.777,7325.55,8.3,8.945,16.1,386.67,360954,179.933,2.942815,7.11,106.24,109.33,5.2788,4.455,4.36,4.12,4.815,134.284,105.09375,5.864,28.665,0.932,6.1634,6.2209,6.2957,6.3557,6.3544,6.308,6.2475,6.1853,6.126,6.0714,6.0657,6.0987,6.1337,5.367,2.8797,5.965,6.065,6.085,6.105,97.2,98,84,6.024,6.132,6.461,6.162,99.02
3978,2001-03-01 00:00:00,9.6765,18.7,3,104.82,382.997,102.69,132.35,28.649,22485.0027,122.41,10.6,22.03,5.319,4.835,5.092,4.746,4.393,4.49,4.829,6.43,7.21,5.967,6.976,5.975,5.79,5.704,5.637,5.881,4.829,4.139,4.461,3.119,3.445,4.739,6.45,5.675,5.419,2.777,7430.08,8.3,8.945,15.98,386.67,353569,177.957,2.943112,7.1,106.21,109.31,5.2788,4.465,4.355,4.13,4.835,134.284,106.25,5.864,28.645,0.925,6.0733,6.1379,6.211,6.2698,6.2731,6.2299,6.1718,6.1112,6.0531,5.9994,5.9755,6.0108,6.0429,5.367,2.8797,5.965,6.065,6.085,6.105,97.32,95.75,84,5.952,6.052,6.461,6.089,99.2
3979,2001-02-28 00:00:00,9.6881,18.7,2.95,104.7,382.997,102.73,132.35,28.656,22485.0027,121.95,10.15,22.03,5.341,4.821,5.093,4.754,4.375,4.483,4.658,6.43,7.21,5.976,6.976,6.005,5.8,5.762,5.695,5.881,4.865,4.147,4.488,3.146,3.483,4.798,6.458,5.675,5.432,2.777,7566.28,8.3,8.945,15.98,386.67,353569,176.274,2.943409,6.9147,106.23,109.19,5.2788,4.495,4.37,4.14,4.87,134.284,105.59375,5.864,28.67,0.963,6.1199,6.1842,6.259,6.317,6.3168,6.2714,6.2118,6.15,6.0912,6.0368,6.0172,6.0571,6.0937,5.293,2.8797,6.025,6.125,6.125,6.145,98.05,96.75,84,5.981,6.086,6.461,6.119,99.15
3980,2001-02-27 00:00:00,9.6785,18.7,2.92,104.68,382.997,102.73,132.35,28.715,22485.0027,121.88,10.19,22.03,5.338,4.803,5.077,4.757,4.376,4.492,4.711,6.43,7.2,5.993,6.976,6.075,5.8,5.752,5.685,5.881,4.851,4.127,4.478,3.156,3.5,4.904,6.913,5.851,5.531,2.777,7653.96,8.3,8.945,15.98,386.67,353569,175.345,2.943706,6.965,106.2,109.2,5.2788,4.485,4.355,4.12,4.865,134.284,105.46875,5.864,28.74,0.9801,6.2039,6.2647,6.3364,6.3913,6.3887,6.3414,6.2805,6.2176,6.158,6.103,6.1026,6.1386,6.1744,5.314,2.8797,6.055,6.155,6.185,6.205,99.9,100.5,84,6.051,6.154,6.461,6.184,99.13
3981,2001-02-26 00:00:00,9.678,18.7,2.91,104.19,382.997,102.57,132.35,28.764,22485.0027,121.45,9.85,22.03,5.409,4.817,5.116,4.83,4.466,4.569,4.683,6.43,7.19,6.054,6.976,6.085,5.81,5.864,5.795,5.881,4.919,4.168,4.537,3.208,3.525,4.977,7.013,5.973,5.604,2.777,7652.46,8.3,8.945,15.98,386.67,353569,175.314,2.944003,6.8962,105.85,108.65,5.2788,4.545,4.4,4.165,4.93,134.284,104.28125,5.864,28.75,1.0235,6.3295,6.3849,6.4479,6.4954,6.5023,6.4399,6.4072,6.3426,6.2816,6.2254,6.2055,6.2658,6.3076,5.352,2.8797,6.235,6.325,6.345,6.355,104.25,104,84,6.175,6.273,6.461,6.299,98.87
3982,2001-02-23 00:00:00,9.692,18.7,2.84,103.87,382.997,102.58,132.35,28.803,22485.0027,121.55,9.78,22.03,5.444,4.873,5.174,4.828,4.485,4.583,4.74,6.43,7.19,6.046,6.976,6.102,5.87,5.905,5.826,5.881,4.919,4.188,4.554,3.211,3.522,4.978,7.107,6.069,5.676,2.777,7562.73,8.3,8.945,15.98,386.67,353569,176.146,2.944895,6.9669,105.85,108.68,5.2788,4.57,4.4,4.185,4.935,134.284,103.78125,5.864,28.767,1.0883,6.3982,6.457,6.5238,6.5744,6.5707,6.5215,6.4584,6.3941,6.3332,6.2774,6.2905,6.3453,6.3734,5.478,2.8797,6.245,6.345,6.355,6.365,103.68,104,84,6.229,6.326,6.461,6.356,98.71
3983,2001-02-22 00:00:00,9.7135,18.45,2.91,103.65,382.997,102.47,132.35,28.644,22485.0027,121.41,9.9,22.03,5.472,4.92,5.207,4.852,4.526,4.618,4.719,6.43,7.19,6.049,6.976,6.075,5.88,5.953,5.866,5.881,4.936,4.212,4.584,3.214,3.526,4.985,6.757,5.754,5.499,2.777,7681.78,8.3,8.945,16.1,386.67,352662,173.911,2.945192,6.9355,105.62,108.43,5.2788,4.6,4.44,4.215,4.95,134.284,103.21875,5.864,28.63,0.9917,6.447,6.5033,6.5668,6.615,6.6113,6.5616,6.4982,6.4336,6.3724,6.3164,6.3436,6.3942,6.4183,5.478,2.8797,6.235,6.325,6.335,6.345,102.4,102,84,6.273,6.366,6.461,6.396,98.6
3984,2001-02-21 00:00:00,9.7177,18.45,2.93,103.67,382.997,102.5,132.35,28.673,22485.0027,121.64,9.9,22.03,5.46,4.943,5.21,4.84,4.506,4.597,4.727,6.43,7.19,6.021,6.976,6.085,5.91,5.927,5.84,5.881,4.9,4.194,4.56,3.203,3.497,4.961,6.618,5.74,5.499,2.777,7693.92,8.3,8.945,16.1,386.67,352662,172.753,2.945489,6.8967,105.67,108.5,5.2788,4.57,4.415,4.19,4.915,134.284,103.34375,5.864,28.688,0.694,6.3917,6.4507,6.5139,6.5538,6.5401,6.4858,6.4198,6.3533,6.2909,6.234,6.2933,6.3349,6.3613,5.528,2.8797,6.235,6.325,6.335,6.355,101.7,100,84,6.243,6.331,6.461,6.341,98.61
3985,2001-02-20 00:00:00,9.6875,18.45,3,103.69,382.997,102.51,132.35,28.701,22485.0027,121.95,10.09,22.03,5.462,4.964,5.228,4.819,4.496,4.589,4.644,6.43,7.18,6.009,6.976,6.08,5.9,5.888,5.798,5.881,4.9,4.208,4.568,3.184,3.475,4.943,6.187,5.432,5.276,2.777,7862.76,8.3,8.945,16.1,386.67,352662,174.493,2.945787,7.1,105.72,108.72,5.2788,4.585,4.425,4.21,4.92,134.284,103.8125,5.864,28.66,0.694,6.3356,6.3973,6.4618,6.5071,6.5009,6.4509,6.3877,6.3231,6.2621,6.2063,6.2363,6.2798,6.3117,5.487,2.8797,6.235,6.325,6.335,6.345,101.15,101.25,84,6.205,6.292,6.461,6.313,98.62
3986,2001-02-19 00:00:00,9.69,18.45,3.02,103.77,382.997,102.56,132.35,28.705,22485.0027,122.16,10.44,22.03,5.448,4.958,5.212,4.802,4.483,4.573,4.602,6.43,7.18,6,6.976,6.055,5.89,5.875,5.795,5.881,4.886,4.187,4.555,3.174,3.457,4.939,6.253,5.434,5.251,2.777,7927.92,8.3,8.945,16.1,386.67,352662,178.254,2.946084,7.07,105.79,108.88,5.2788,4.575,4.415,4.19,4.905,134.284,103.75,5.864,28.7,0.684,6.3573,6.4199,6.4831,6.5232,6.5119,6.459,6.394,6.3284,6.2665,6.21,6.2589,6.3028,6.3366,5.459,2.8797,6.225,6.315,6.325,6.315,103.22,101.75,84,6.219,6.304,6.461,6.315,98.66
3987,2001-02-16 00:00:00,9.7325,18.45,2.97,103.71,382.997,102.56,132.35,28.704,22485.0027,122.12,10.55,22.03,5.458,4.98,5.228,4.818,4.492,4.592,4.642,6.43,7.2,6.019,6.976,6.13,5.98,5.875,5.795,5.881,4.9,4.207,4.576,3.174,3.459,4.947,6.042,5.354,5.226,2.777,7876.31,8.3,8.945,15.96,386.67,352662,181.507,2.946126,6.8837,105.75,108.8,5.2788,4.59,4.435,4.21,4.925,134.284,103.75,5.864,28.681,0.6854,6.3573,6.4199,6.4831,6.5232,6.5119,6.459,6.394,6.3284,6.2665,6.21,6.2589,6.3028,6.3366,5.454,2.8797,6.235,6.325,6.345,6.365,102.57,101.75,84,6.221,6.306,6.461,6.319,98.63
